swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,turn_index,subutterance_index,text,pos,trees
K/KE/KE2.xml,KE2RE02W,039303,0,,A,1,1,<laugh> <reading> I was taking my very independent three year old daughter for a walk and I asked her to hold my hand.,,
K/KE/KE2.xml,KE2RE02W,039303,1,,A,1,2,I can hold my own hand thank you  <reading+laughing> came the reply and she did </reading+laughing> .<laugh> ,,
K/KE/KE2.xml,KE2RE02W,039303,2,,B,2,1,Yeah.,,
K/KE/KE2.xml,KE2RE02W,039303,3,,B,2,2,--,,
K/KE/KE2.xml,KE2RE02W,039303,4,,B,2,3,"--Tell you what, it's gonna be a strange journey up to Woodbridge",,
K/KE/KE2.xml,KE2RE02W,039303,5,,A,3,1,Mm,,
K/KE/KE2.xml,KE2RE02W,039303,6,,B,4,1,because  --,,
K/KE/KE2.xml,KE2RE02W,039303,7,,B,4,2,--where  --,,
K/KE/KE2.xml,KE2RE02W,039303,8,,B,4,3,--all the sort of a route that I reckon I know  --,,
K/KE/KE2.xml,KE2RE02W,039303,9,,B,4,4,"--I, I am not gonna know it all.",,
K/KE/KE2.xml,KE2RE02W,039303,10,,A,5,1,No.,,
K/KE/KE2.xml,KE2RE02W,039303,11,,A,5,2,--,,
K/KE/KE2.xml,KE2RE02W,039303,12,,A,5,3,"--<laugh> <laughing> Oh dear </laughing> , you'd say this would be me   --",,
K/KE/KE2.xml,KE2RE02W,039303,13,,A,5,4,--<reading> as I was leaving the travel agents I heard a woman say  --,,
K/KE/KE2.xml,KE2RE02W,039303,14,,A,5,5,"--my friend and I want to get away from it all, can you recommend somewhere completely unspoiled with a really nice shopping area </reading> .<laugh> ",,
K/KE/KE2.xml,KE2RE02W,039303,15,,B,6,1,<laugh> --,,
K/KE/KE2.xml,KE2RE02W,039303,16,,B,6,2,--Mm ah you're right there.,,
K/KE/KE2.xml,KE2RE02W,039303,17,,B,6,3,<clears throat> --,,
K/KE/KE2.xml,KE2RE02W,039303,18,,B,6,4,--Somewhere like Trega Mills ,,
K/KE/KE2.xml,KE2RE02W,039303,19,,A,7,1,Oh that's a good idea.,,
K/KE/KE2.xml,KE2RE02W,039303,20,,B,8,1,Good lord ,,
K/KE/KE2.xml,KE2RE02W,039303,21,,A,9,1,"<reading> Use dampened string when tying up parcels, when the string dries it shrinks and ",,
K/KE/KE2.xml,KE2RE02W,039303,22,,B,10,1,It tightens up.,,
K/KE/KE2.xml,KE2RE02W,039303,23,,A,11,1,makes your parcel more secure .--,,
K/KE/KE2.xml,KE2RE02W,039303,24,,A,11,2,--(()) ,,
