swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,turn_index,subutterance_index,text,pos,trees
K/KD/KDE.xml,KDERE01T,007203,0,,A,1,1,Whose birthday is it too?,,
K/KD/KDE.xml,KDERE01T,007203,1,,B,2,1,Pardon?,,
K/KD/KDE.xml,KDERE01T,007203,2,,A,3,1,Whose is it birthday too?,,
K/KD/KDE.xml,KDERE01T,007203,3,,B,4,1,Oh somebody else having a birthday?,,
K/KD/KDE.xml,KDERE01T,007203,4,,B,4,2,Let's have a look.,,
K/KD/KDE.xml,KDERE01T,007203,5,,A,5,1,Whose having a birthday?,,
K/KD/KDE.xml,KDERE01T,007203,6,,B,6,1,Erm,,
K/KD/KDE.xml,KDERE01T,007203,7,,A,7,1,What's he know?,,
K/KD/KDE.xml,KDERE01T,007203,8,,B,8,1,That's Jenny.,,
K/KD/KDE.xml,KDERE01T,007203,9,,A,9,1,Jenny.,,
K/KD/KDE.xml,KDERE01T,007203,10,,A,9,2,What's she having?,,
K/KD/KDE.xml,KDERE01T,007203,11,,A,9,3,--,,
K/KD/KDE.xml,KDERE01T,007203,12,,A,9,4,--What's they Mummy?,,
K/KD/KDE.xml,KDERE01T,007203,13,,B,10,1,They're blowers.,,
K/KD/KDE.xml,KDERE01T,007203,14,,B,10,2,Birthday blowers aren't they?,,
K/KD/KDE.xml,KDERE01T,007203,15,,A,11,1,Where's they came from?,,
K/KD/KDE.xml,KDERE01T,007203,16,,B,12,1,From party poppers.,,
K/KD/KDE.xml,KDERE01T,007203,17,,B,12,2,I think it's a birthday party for Oliver.,,
K/KD/KDE.xml,KDERE01T,007203,18,,A,13,1,It isn't,,
K/KD/KDE.xml,KDERE01T,007203,19,,B,14,1,Not for you.,,
K/KD/KDE.xml,KDERE01T,007203,20,,B,14,2,but for Oliver the little doggie in the book.,,
K/KD/KDE.xml,KDERE01T,007203,21,,A,15,1,What one  --,,
K/KD/KDE.xml,KDERE01T,007203,22,,A,15,2,--for that one?,,
K/KD/KDE.xml,KDERE01T,007203,23,,B,16,1,That's right.,,
K/KD/KDE.xml,KDERE01T,007203,24,,B,16,2,It's not a doggie is it?,,
K/KD/KDE.xml,KDERE01T,007203,25,,A,17,1,No,,
K/KD/KDE.xml,KDERE01T,007203,26,,B,18,1,Well who is it?,,
K/KD/KDE.xml,KDERE01T,007203,27,,A,19,1,It's it's not a doggie,,
K/KD/KDE.xml,KDERE01T,007203,28,,B,20,1,What is he?,,
K/KD/KDE.xml,KDERE01T,007203,29,,A,21,1,He  --,,
K/KD/KDE.xml,KDERE01T,007203,30,,A,21,2,--she's a doggie,,
K/KD/KDE.xml,KDERE01T,007203,31,,B,22,1,She's a doggie and what's he?,,
K/KD/KDE.xml,KDERE01T,007203,32,,A,23,1,Erm  --,,
K/KD/KDE.xml,KDERE01T,007203,33,,A,23,2,--he's Reefer.,,
K/KD/KDE.xml,KDERE01T,007203,34,,B,24,1,Mm and what is he?,,
K/KD/KDE.xml,KDERE01T,007203,35,,A,25,1,Erm,,
K/KD/KDE.xml,KDERE01T,007203,36,,B,26,1,A little boy?,,
K/KD/KDE.xml,KDERE01T,007203,37,,A,27,1,Erm es,,
K/KD/KDE.xml,KDERE01T,007203,38,,B,28,1,He's not he's a pussy cat.,,
K/KD/KDE.xml,KDERE01T,007203,39,,A,29,1,Mm a pussy cat.,,
K/KD/KDE.xml,KDERE01T,007203,40,,B,30,1,Isn't he.?,,
K/KD/KDE.xml,KDERE01T,007203,41,,A,31,1,Er what's that?,,
K/KD/KDE.xml,KDERE01T,007203,42,,B,32,1,Somebody's hand.,,
K/KD/KDE.xml,KDERE01T,007203,43,,A,33,1,Whose his hand?,,
K/KD/KDE.xml,KDERE01T,007203,44,,B,34,1,Erm  <<REDACTED (name)>> 's hand.,,
K/KD/KDE.xml,KDERE01T,007203,45,,A,35,1,Mm,,
K/KD/KDE.xml,KDERE01T,007203,46,,B,36,1,Well have you finished your breakfast?,,
K/KD/KDE.xml,KDERE01T,007203,47,,B,36,2,--,,
K/KD/KDE.xml,KDERE01T,007203,48,,B,36,3,--You haven't have you?,,
K/KD/KDE.xml,KDERE01T,007203,49,,A,37,1,Yes I have.,,
K/KD/KDE.xml,KDERE01T,007203,50,,B,38,1,Have some more breakfast and then I'll read you a story and then we'll go and get dressed.,,
K/KD/KDE.xml,KDERE01T,007203,51,,B,38,2,Come on.,,
K/KD/KDE.xml,KDERE01T,007203,52,,A,39,1,Oh.,,
K/KD/KDE.xml,KDERE01T,007203,53,,A,39,2,I've had enough.,,
K/KD/KDE.xml,KDERE01T,007203,54,,A,39,3,I is full up.,,
K/KD/KDE.xml,KDERE01T,007203,55,,B,40,1,You're full up?,,
K/KD/KDE.xml,KDERE01T,007203,56,,A,41,1,Yes.,,
